458;3;true;79281;11;0.18181819;0.09090909;0.27272728;0.18181819;0.18181819;0.09090909;0.45454547;0.09090909;true;29264
216;3;false;26713;11;0.27272728;0.27272728;0.09090909;0.18181819;0.09090909;0.09090909;0.45454547;0.54545456;false;10240
429;4;true;89660;11;0.09090909;0.09090909;0.09090909;0.09090909;0.45454547;0.18181819;0.45454547;0.18181819;false;93210
340;0;true;61452;39;0.17948718;0.17948718;0.2820513;0.12820514;0.102564104;0.12820514;0.3846154;0.3846154;false;74146
336;2;false;14286;42;0.11904762;0.11904762;0.1904762;0.23809524;0.14285715;0.1904762;0.23809524;0.88095236;false;60068
308;5;false;1621;45;0.22222222;0.33333334;0.11111111;0.06666667;0.06666667;0.2;0.37777779;1.0;false;89736
142;3;false;33121;44;0.20454545;0.1590909;0.1590909;0.11363637;0.18181819;0.18181819;0.38636363;0.6818182;false;72468
326;3;true;24348;23;0.17391305;0.26086956;0.17391305;0.13043478;0.13043478;0.13043478;0.39130434;0.73913044;false;24837
112;1;false;37211;37;0.1891892;0.13513513;0.16216215;0.08108108;0.1891892;0.24324325;0.2972973;0.7297297;false;56606
399;1;false;70433;9;0.22222222;0.0;0.0;0.33333334;0.11111111;0.33333334;0.44444445;0.22222222;false;34694
211;5;false;87628;23;0.04347826;0.08695652;0.17391305;0.2173913;0.2173913;0.26086956;0.5217391;0.08695652;false;93816
420;4;false;72062;42;0.16666667;0.23809524;0.11904762;0.21428572;0.16666667;0.0952381;0.3809524;0.4047619;false;75256
153;5;false;62038;20;0.15;0.15;0.25;0.05;0.2;0.2;0.35;0.35;false;88858
159;1;false;17784;40;0.125;0.075;0.225;0.175;0.175;0.225;0.35;0.85;false;77829
373;1;true;20268;38;0.23684211;0.18421052;0.15789473;0.10526316;0.15789473;0.15789473;0.31578946;0.7894737;false;58235
106;3;false;41220;38;0.13157895;0.23684211;0.21052632;0.13157895;0.21052632;0.078947365;0.31578946;0.5;false;86561
262;2;true;51319;21;0.04761905;0.23809524;0.14285715;0.14285715;0.3809524;0.04761905;0.1904762;0.52380955;false;53061
494;4;true;59349;16;0.125;0.125;0.1875;0.3125;0.0625;0.1875;0.4375;0.25;false;61047
479;2;false;35081;30;0.13333334;0.23333333;0.16666667;0.23333333;0.13333334;0.1;0.3;0.7;false;6037
115;4;false;73312;28;0.14285715;0.32142857;0.035714287;0.071428575;0.25;0.17857143;0.4642857;0.21428572;false;97699
408;4;true;68157;24;0.16666667;0.29166666;0.20833333;0.16666667;0.083333336;0.083333336;0.33333334;0.375;false;83953
456;5;true;61829;8;0.375;0.25;0.0;0.125;0.125;0.125;0.25;0.25;true;26324
94;4;false;65761;36;0.1388889;0.16666667;0.16666667;0.16666667;0.16666667;0.19444445;0.5277778;0.3888889;false;98489
371;0;true;59321;12;0.083333336;0.16666667;0.16666667;0.25;0.083333336;0.25;0.083333336;0.41666666;false;30293
199;5;false;68496;13;0.07692308;0.30769232;0.07692308;0.07692308;0.3846154;0.07692308;0.53846157;0.46153846;false;97252
483;0;false;27938;13;0.23076923;0.23076923;0.23076923;0.07692308;0.23076923;0.0;0.3846154;0.84615386;false;12113
234;1;false;70344;24;0.125;0.0;0.20833333;0.20833333;0.125;0.33333334;0.25;0.25;false;74944
49;3;false;19440;18;0.11111111;0.11111111;0.33333334;0.2777778;0.0;0.16666667;0.33333334;0.8333333;false;4785
17;5;false;73823;6;0.16666667;0.0;0.16666667;0.16666667;0.16666667;0.33333334;0.5;0.0;false;9678
49;4;false;70793;11;0.27272728;0.18181819;0.09090909;0.27272728;0.18181819;0.0;0.6363636;0.27272728;false;12440
364;1;false;25956;28;0.10714286;0.071428575;0.25;0.21428572;0.17857143;0.17857143;0.32142857;0.5714286;false;78081
197;5;false;35388;45;0.17777778;0.13333334;0.13333334;0.15555556;0.26666668;0.13333334;0.26666668;0.64444447;false;83566
348;1;true;99502;34;0.14705883;0.23529412;0.11764706;0.14705883;0.2647059;0.0882353;0.44117647;0.029411765;false;91857
167;1;false;74722;13;0.30769232;0.23076923;0.15384616;0.07692308;0.15384616;0.07692308;0.46153846;0.23076923;false;47132
350;4;true;36524;47;0.17021276;0.12765957;0.12765957;0.19148937;0.17021276;0.21276596;0.34042552;0.5106383;false;77518
446;2;true;18549;17;0.3529412;0.11764706;0.0;0.1764706;0.3529412;0.0;0.4117647;0.7647059;false;20691
178;1;false;83051;29;0.10344828;0.03448276;0.13793103;0.1724138;0.37931034;0.1724138;0.20689656;0.10344828;false;83998
448;5;false;13984;48;0.16666667;0.14583333;0.104166664;0.104166664;0.1875;0.29166666;0.5416667;0.875;false;93772
284;5;false;13213;43;0.11627907;0.18604651;0.1627907;0.20930232;0.20930232;0.11627907;0.25581396;0.8372093;false;72453
465;0;true;41079;14;0.14285715;0.21428572;0.21428572;0.21428572;0.071428575;0.14285715;0.35714287;0.71428573;false;96279
320;1;true;73671;15;0.33333334;0.0;0.06666667;0.2;0.13333334;0.26666668;0.46666667;0.2;false;67313
345;4;true;77827;34;0.11764706;0.20588236;0.14705883;0.23529412;0.11764706;0.1764706;0.32352942;0.20588236;false;91085
445;2;true;92148;27;0.18518518;0.14814815;0.18518518;0.18518518;0.18518518;0.11111111;0.33333334;0.11111111;false;88051
450;2;false;23931;44;0.11363637;0.25;0.18181819;0.11363637;0.18181819;0.1590909;0.3181818;0.79545456;false;81758
459;3;false;31084;8;0.25;0.25;0.0;0.125;0.0;0.375;0.0;0.625;false;2126
43;2;false;16708;49;0.10204082;0.12244898;0.24489796;0.24489796;0.10204082;0.18367347;0.3265306;0.7755102;false;89725
236;0;true;52576;34;0.20588236;0.29411766;0.14705883;0.11764706;0.05882353;0.1764706;0.5;0.5;false;86054
432;3;false;90979;23;0.13043478;0.13043478;0.3043478;0.13043478;0.2173913;0.08695652;0.4347826;0.2173913;false;89073
271;3;false;7266;11;0.0;0.36363637;0.18181819;0.09090909;0.0;0.36363637;0.27272728;0.90909094;false;6576
249;1;false;880;34;0.0882353;0.23529412;0.1764706;0.11764706;0.20588236;0.1764706;0.5294118;1.0;false;75417
379;0;false;43586;37;0.10810811;0.1891892;0.24324325;0.08108108;0.10810811;0.27027026;0.3243243;0.6216216;false;70185
255;3;false;78761;46;0.10869565;0.2173913;0.19565217;0.10869565;0.1521739;0.2173913;0.39130434;0.4347826;false;96420
140;5;true;73806;21;0.1904762;0.0952381;0.23809524;0.0952381;0.14285715;0.23809524;0.23809524;0.1904762;true;65020
152;2;false;23357;45;0.2;0.22222222;0.11111111;0.13333334;0.22222222;0.11111111;0.51111114;0.8666667;false;85777
253;0;false;86803;7;0.14285715;0.0;0.5714286;0.14285715;0.14285715;0.0;0.71428573;0.14285715;false;5501
182;3;true;85055;3;0.0;0.0;1.0;0.0;0.0;0.0;0.6666667;0.33333334;true;67546
137;1;true;74732;40;0.15;0.2;0.2;0.125;0.25;0.075;0.475;0.2;false;66127
180;3;false;28585;37;0.1891892;0.24324325;0.10810811;0.13513513;0.1891892;0.13513513;0.3243243;0.7837838;false;84459
457;0;false;80562;29;0.03448276;0.06896552;0.20689656;0.31034482;0.1724138;0.20689656;0.27586207;0.27586207;false;86601
469;4;true;25313;31;0.16129032;0.22580644;0.09677419;0.2580645;0.06451613;0.19354838;0.32258064;0.8064516;false;75230
342;2;false;6494;5;0.2;0.2;0.2;0.2;0.0;0.2;0.4;1.0;false;14096
328;2;false;73105;23;0.26086956;0.08695652;0.08695652;0.2173913;0.17391305;0.17391305;0.4347826;0.3043478;false;70615
481;4;true;48448;39;0.25641027;0.07692308;0.17948718;0.17948718;0.051282052;0.25641027;0.30769232;0.5897436;false;88333
324;2;false;4632;45;0.17777778;0.15555556;0.22222222;0.11111111;0.13333334;0.2;0.4;0.95555556;false;74407
414;0;true;47731;20;0.1;0.0;0.25;0.15;0.3;0.2;0.45;0.45;false;90364
194;2;true;77548;7;0.0;0.14285715;0.14285715;0.14285715;0.14285715;0.42857143;0.0;0.5714286;true;5085
119;5;false;53389;35;0.114285715;0.2;0.17142858;0.114285715;0.114285715;0.2857143;0.4;0.45714286;false;83964
71;0;true;34042;37;0.16216215;0.21621622;0.13513513;0.16216215;0.16216215;0.16216215;0.45945945;0.7027027;false;99556
68;1;false;29430;39;0.15384616;0.15384616;0.15384616;0.20512821;0.2820513;0.051282052;0.4871795;0.61538464;false;83002
307;0;false;32532;10;0.1;0.1;0.2;0.1;0.2;0.3;0.6;0.5;false;52978
469;5;false;17319;36;0.083333336;0.19444445;0.16666667;0.16666667;0.16666667;0.22222222;0.2777778;0.8333333;false;78317
392;4;false;49167;23;0.04347826;0.3043478;0.13043478;0.17391305;0.08695652;0.26086956;0.4347826;0.3478261;false;88485
236;4;true;34147;22;0.09090909;0.13636364;0.18181819;0.18181819;0.13636364;0.27272728;0.45454547;0.6363636;false;76106
113;5;false;17464;15;0.13333334;0.2;0.0;0.0;0.4;0.26666668;0.33333334;1.0;false;75497
421;2;false;85451;38;0.2631579;0.15789473;0.13157895;0.05263158;0.18421052;0.21052632;0.36842105;0.10526316;false;75669
252;3;false;3560;4;0.0;0.25;0.0;0.0;0.25;0.5;0.25;1.0;false;4610
161;0;true;34442;38;0.15789473;0.21052632;0.2631579;0.13157895;0.13157895;0.10526316;0.42105263;0.7894737;false;87310
348;3;true;87578;8;0.125;0.0;0.0;0.625;0.125;0.125;0.125;0.0;true;31262
215;1;true;15593;24;0.25;0.083333336;0.125;0.16666667;0.25;0.125;0.45833334;0.875;false;98373
125;0;true;50592;27;0.22222222;0.074074075;0.2962963;0.22222222;0.11111111;0.074074075;0.4814815;0.5555556;false;64148
40;5;false;43488;47;0.19148937;0.17021276;0.14893617;0.17021276;0.14893617;0.17021276;0.34042552;0.5106383;false;70090
213;1;true;47227;17;0.23529412;0.0;0.1764706;0.1764706;0.11764706;0.29411766;0.23529412;0.7058824;false;5481
195;1;true;94547;49;0.12244898;0.1632653;0.2244898;0.1632653;0.12244898;0.20408164;0.30612245;0.10204082;false;95425
473;2;false;11178;37;0.21621622;0.27027026;0.08108108;0.13513513;0.054054055;0.24324325;0.43243244;0.8918919;false;85883
167;3;true;17118;39;0.23076923;0.23076923;0.20512821;0.07692308;0.15384616;0.102564104;0.30769232;0.8974359;false;88387
478;1;false;98334;29;0.10344828;0.1724138;0.06896552;0.2413793;0.13793103;0.27586207;0.27586207;0.0;false;91210
336;5;false;79545;17;0.4117647;0.11764706;0.23529412;0.05882353;0.11764706;0.05882353;0.3529412;0.3529412;false;8267
244;4;true;72249;46;0.19565217;0.17391305;0.13043478;0.06521739;0.23913044;0.19565217;0.45652175;0.1521739;false;87680
88;5;false;17600;40;0.275;0.25;0.175;0.125;0.125;0.05;0.375;0.9;false;98138
135;0;true;97675;49;0.12244898;0.14285715;0.1632653;0.20408164;0.24489796;0.12244898;0.3877551;0.020408163;false;81532
229;3;false;17416;28;0.25;0.10714286;0.071428575;0.14285715;0.2857143;0.14285715;0.53571427;0.96428573;false;99950
382;3;false;59370;18;0.11111111;0.16666667;0.22222222;0.055555556;0.22222222;0.22222222;0.44444445;0.5;false;95917
42;3;false;72515;39;0.23076923;0.12820514;0.2820513;0.23076923;0.051282052;0.07692308;0.41025642;0.33333334;false;80533
300;0;false;83974;32;0.1875;0.15625;0.1875;0.15625;0.0625;0.25;0.4375;0.09375;false;52161
405;4;false;49115;42;0.14285715;0.21428572;0.16666667;0.14285715;0.11904762;0.21428572;0.3809524;0.52380955;false;98046
109;0;false;97787;20;0.2;0.15;0.15;0.0;0.4;0.1;0.4;0.0;false;36565
64;0;false;61000;22;0.13636364;0.045454547;0.22727273;0.36363637;0.13636364;0.09090909;0.36363637;0.59090906;false;97125
304;1;false;35963;16;0.1875;0.0625;0.125;0.3125;0.125;0.1875;0.375;0.6875;false;88031
427;1;true;98431;23;0.13043478;0.08695652;0.2173913;0.17391305;0.26086956;0.13043478;0.26086956;0.0;false;77590
260;3;false;57231;42;0.16666667;0.14285715;0.21428572;0.11904762;0.16666667;0.1904762;0.52380955;0.4047619;false;84686
223;0;true;34596;19;0.10526316;0.31578946;0.05263158;0.21052632;0.10526316;0.21052632;0.42105263;0.68421054;false;75058
168;0;true;60979;48;0.16666667;0.22916667;0.125;0.22916667;0.16666667;0.083333336;0.3125;0.4375;false;90283
64;3;true;37964;38;0.13157895;0.15789473;0.15789473;0.18421052;0.18421052;0.18421052;0.36842105;0.68421054;false;93207
112;0;false;76875;9;0.0;0.44444445;0.11111111;0.11111111;0.11111111;0.22222222;0.44444445;0.22222222;false;7424
491;1;false;36423;2;0.5;0.5;0.0;0.0;0.0;0.0;1.0;0.5;false;10865
236;0;true;84370;23;0.2173913;0.08695652;0.17391305;0.13043478;0.13043478;0.26086956;0.2173913;0.26086956;false;70058
360;5;false;59120;43;0.093023255;0.18604651;0.23255815;0.069767445;0.18604651;0.23255815;0.3488372;0.44186047;false;91763
204;5;false;74522;31;0.12903225;0.09677419;0.29032257;0.12903225;0.22580644;0.12903225;0.29032257;0.22580644;false;75691
52;1;false;99558;12;0.25;0.0;0.083333336;0.33333334;0.25;0.083333336;0.33333334;0.0;false;13503
322;0;false;14178;36;0.2777778;0.22222222;0.19444445;0.11111111;0.083333336;0.11111111;0.3611111;0.8611111;false;69727
111;2;false;29414;49;0.2244898;0.10204082;0.12244898;0.1632653;0.08163265;0.30612245;0.4489796;0.6938776;false;78396
498;4;false;66749;27;0.11111111;0.2962963;0.11111111;0.14814815;0.18518518;0.14814815;0.37037036;0.25925925;false;96863
239;0;false;44137;28;0.14285715;0.2857143;0.17857143;0.14285715;0.10714286;0.14285715;0.42857143;0.6785714;false;78833
235;4;false;26167;49;0.1632653;0.18367347;0.18367347;0.1632653;0.12244898;0.18367347;0.40816328;0.877551;false;90091
256;3;false;33401;3;0.6666667;0.33333334;0.0;0.0;0.0;0.0;0.6666667;0.0;false;3454
334;4;false;19071;47;0.17021276;0.19148937;0.21276596;0.14893617;0.10638298;0.17021276;0.31914893;0.89361703;false;88405
410;3;true;38118;41;0.17073171;0.12195122;0.17073171;0.12195122;0.24390244;0.17073171;0.2682927;0.5609756;false;93239
494;4;true;28816;43;0.13953489;0.3488372;0.11627907;0.11627907;0.13953489;0.13953489;0.30232558;0.7209302;false;93728
284;3;true;57010;32;0.21875;0.1875;0.1875;0.125;0.21875;0.0625;0.28125;0.3125;true;56165
262;1;false;19608;38;0.28947368;0.15789473;0.15789473;0.078947365;0.18421052;0.13157895;0.34210527;0.84210527;false;65074
302;2;true;70816;44;0.13636364;0.1590909;0.22727273;0.1590909;0.20454545;0.11363637;0.38636363;0.20454545;false;64419
193;0;false;65675;26;0.03846154;0.30769232;0.07692308;0.15384616;0.30769232;0.115384616;0.30769232;0.26923078;false;49299
416;5;false;57408;48;0.16666667;0.25;0.0625;0.20833333;0.14583333;0.16666667;0.35416666;0.5;false;70133
486;3;false;78565;43;0.1627907;0.1627907;0.1627907;0.1627907;0.1627907;0.18604651;0.3255814;0.13953489;false;75667
208;0;true;51051;39;0.17948718;0.15384616;0.102564104;0.23076923;0.15384616;0.17948718;0.4871795;0.51282054;false;99353
178;2;true;70279;41;0.2195122;0.12195122;0.17073171;0.17073171;0.12195122;0.19512194;0.31707317;0.34146342;false;73237
210;1;true;65090;10;0.0;0.2;0.5;0.1;0.0;0.2;0.5;0.2;false;6488
352;2;false;57464;47;0.23404256;0.19148937;0.17021276;0.10638298;0.14893617;0.14893617;0.4893617;0.3617021;false;88544
210;4;true;80015;10;0.0;0.5;0.1;0.1;0.1;0.2;0.6;0.1;true;79842
333;1;false;47961;15;0.2;0.13333334;0.13333334;0.06666667;0.2;0.26666668;0.26666668;0.26666668;false;8087
250;0;true;43537;11;0.18181819;0.27272728;0.09090909;0.09090909;0.18181819;0.18181819;0.27272728;0.36363637;false;7480
62;2;false;57624;32;0.15625;0.1875;0.1875;0.21875;0.15625;0.09375;0.375;0.4375;false;89848
182;1;false;85399;21;0.14285715;0.14285715;0.0952381;0.23809524;0.0952381;0.2857143;0.33333334;0.1904762;false;93876
36;4;false;32404;13;0.07692308;0.23076923;0.30769232;0.15384616;0.07692308;0.15384616;0.3846154;0.84615386;false;4986
219;3;false;84498;41;0.19512194;0.09756097;0.17073171;0.12195122;0.2195122;0.19512194;0.31707317;0.12195122;false;74100
256;4;true;66347;44;0.13636364;0.13636364;0.20454545;0.20454545;0.13636364;0.18181819;0.36363637;0.38636363;false;95945
344;1;true;45529;23;0.13043478;0.04347826;0.17391305;0.26086956;0.2173913;0.17391305;0.26086956;0.6086956;false;67430
56;5;false;26260;45;0.15555556;0.15555556;0.17777778;0.17777778;0.13333334;0.2;0.44444445;0.7777778;false;85479
317;5;false;38965;10;0.1;0.1;0.2;0.1;0.4;0.1;0.3;0.5;false;13602
157;1;false;92162;23;0.17391305;0.13043478;0.04347826;0.26086956;0.17391305;0.2173913;0.39130434;0.04347826;false;60353
403;3;false;58622;49;0.14285715;0.18367347;0.10204082;0.08163265;0.2244898;0.26530612;0.4489796;0.40816328;false;90025
180;2;true;10833;7;0.14285715;0.14285715;0.2857143;0.2857143;0.0;0.14285715;0.85714287;0.71428573;false;92415
450;5;true;78869;3;0.33333334;0.0;0.0;0.33333334;0.33333334;0.0;0.0;0.0;true;3497
399;0;false;95985;7;0.0;0.2857143;0.2857143;0.42857143;0.0;0.0;0.42857143;0.0;false;33195
141;2;false;87145;32;0.1875;0.25;0.09375;0.09375;0.125;0.25;0.34375;0.1875;false;95441
197;1;true;28023;47;0.17021276;0.23404256;0.21276596;0.12765957;0.12765957;0.12765957;0.44680852;0.82978725;false;88670
198;2;true;76530;27;0.18518518;0.18518518;0.22222222;0.074074075;0.074074075;0.25925925;0.5925926;0.18518518;false;61731
223;4;true;56217;42;0.0952381;0.16666667;0.26190478;0.0952381;0.1904762;0.1904762;0.35714287;0.5;false;94701
325;3;false;17011;12;0.083333336;0.0;0.25;0.41666666;0.083333336;0.16666667;0.16666667;0.9166667;false;5435
189;2;false;16074;18;0.2777778;0.22222222;0.055555556;0.11111111;0.16666667;0.16666667;0.44444445;0.9444444;false;77469
273;3;false;66033;12;0.0;0.083333336;0.41666666;0.16666667;0.0;0.33333334;0.5;0.41666666;false;91223
182;4;true;36623;15;0.06666667;0.33333334;0.13333334;0.06666667;0.33333334;0.06666667;0.33333334;0.6;false;36908
306;2;false;16830;31;0.22580644;0.22580644;0.12903225;0.06451613;0.22580644;0.12903225;0.48387095;0.87096775;false;68686
146;5;false;11511;28;0.21428572;0.14285715;0.14285715;0.21428572;0.14285715;0.14285715;0.17857143;0.85714287;false;39245
472;0;true;15452;27;0.22222222;0.14814815;0.0;0.18518518;0.22222222;0.22222222;0.6666667;0.8888889;false;88659
92;2;false;72479;7;0.14285715;0.2857143;0.14285715;0.0;0.2857143;0.14285715;0.42857143;0.0;true;3596
419;2;false;52871;29;0.13793103;0.1724138;0.2413793;0.10344828;0.03448276;0.31034482;0.41379312;0.4827586;false;76404
245;1;false;1010;4;0.0;0.0;0.25;0.5;0.0;0.25;0.25;1.0;false;4343
442;1;false;86737;31;0.22580644;0.12903225;0.12903225;0.12903225;0.16129032;0.22580644;0.48387095;0.16129032;false;50776
162;4;true;93078;36;0.083333336;0.1388889;0.19444445;0.3611111;0.16666667;0.055555556;0.44444445;0.027777778;true;87102
115;1;false;58712;28;0.25;0.14285715;0.21428572;0.10714286;0.10714286;0.17857143;0.32142857;0.32142857;false;76696
272;5;true;63739;38;0.21052632;0.2631579;0.13157895;0.21052632;0.05263158;0.13157895;0.42105263;0.28947368;false;85087
449;3;true;34429;28;0.10714286;0.10714286;0.14285715;0.25;0.21428572;0.17857143;0.5;0.60714287;false;84382
84;1;false;6950;43;0.18604651;0.18604651;0.069767445;0.069767445;0.3255814;0.1627907;0.3255814;0.8604651;false;74900
266;1;false;58503;30;0.2;0.1;0.16666667;0.1;0.23333333;0.2;0.3;0.26666668;false;35057
226;5;false;95779;2;0.0;0.0;0.5;0.5;0.0;0.0;1.0;0.0;false;16489
485;4;true;1510;38;0.05263158;0.28947368;0.10526316;0.078947365;0.31578946;0.15789473;0.4473684;1.0;false;89473
81;4;false;50348;39;0.23076923;0.12820514;0.12820514;0.102564104;0.17948718;0.23076923;0.3846154;0.4871795;false;75195
